CMS, sigma, sqrt(s) = 7 TeV; no polarization
values from http://hepdata.cedar.ac.uk/View/8922071
yMin   yMax	pTMean  pTMin   pTMax   sigma[nb]  statPos statNeg	systPos systNeg  polPosHX  polNegHX	polPos-CS polNeg-CS
0.	2.0	1.5	0.0	3.0	0.0217	+0.0030380000000000003	-0.0030380000000000003	+0.00217	-0.0017360000000000001	13.0	-18.0	16.0	-22.0
0.	2.0	4.5	3.0	6.0	0.0242	+0.003388	-0.003388	+0.004356	-0.004114	13.0	-18.0	16.0	-21.0
0.	2.0	7.5	6.0	9.0	0.02	+0.0028	-0.0028	+0.0022	-0.0016	15.0	-20.0	10.0	-13.0
0.	2.0	11.5	9.0	14.0	0.008	+9.600000000000001E-4	-9.600000000000001E-4	+8.0E-4	-6.4E-4	15.0	-20.0	-1.0	2.0
0.	2.0	17.0	14.0	20.0	0.0021	+3.57E-4	-3.57E-4	+2.3099999999999998E-4	-1.68E-4	13.0	-18.0	-4.0	9.0
0.	2.0	25.0	20.0	30.0	8.0E-4	+1.5999999999999999E-4	-1.5999999999999999E-4	+9.6E-5	-7.2E-5	11.0	-16.0	-4.0	9.0


0.	1.0	3.5	0.0	7.0	0.0271	+0.0029809999999999997	-0.0029809999999999997	+0.006775	-0.006503999999999999	11.0	-16.0	14.0	-19.0
0.	1.0	9.5	7.0	12.0	0.015	+0.00225	-0.00225	+0.0014999999999999998	-0.0012	16.0	-22.0	1.0	-1.0
0.	1.0	21.0	12.0	30.0	0.0019	+2.66E-4	-2.66E-4	+1.9E-4	-1.52E-4	15.0	-21.0	-4.0	10.0

1.0	2.0	3.5	0.0	7.0	0.0171	+0.003078	-0.003078	+0.004959	-0.0046170000000000004	16.0	-22.0	17.0	-22.0
1.0	2.0	9.5	7.0	12.0	0.01	+0.0022	-0.0022	+0.0013000000000000002	-0.001	13.0	-18.0	10.0	-13.0
1.0	2.0	21.0	12.0	30.0	0.0017	+2.89E-4	-2.89E-4	+1.87E-4	-1.36E-4	10.0	-15.0	-2.0	5.0

